Group,ID,List,Target,ACC,RT,logRT,Critical_Filler,Word_Nonword,Relation_type,Branching
L2,L2_14,C,recomputable,1,1607,7.3821,Critical,Word,NonConstituent,Left
L2,L2_14,C,cegression,1,870,6.7685,Filler,Nonword,Phonological,NA
L2,L2_14,C,gresidential,1,916,6.8200,Filler,Nonword,Unrelated,NA
L2,L2_14,C,unskillful,1,1150,7.0475,Critical,Word,Constituent,Right
L2,L2_14,C,megulation,1,1130,7.0300,Filler,Nonword,Phonological,NA
L2,L2_14,C,unwariness,1,1322,7.1869,Critical,Word,Constituent,Left
L2,L2_14,C,readjustable,1,920,6.8244,Critical,Word,NonConstituent,Left
L2,L2_14,C,hospitality,1,1396,7.2414,Filler,Word,Phonological,NA
L2,L2_14,C,untruthful,1,644,6.4677,Critical,Word,Constituent,Right
L2,L2_14,C,elastecity,1,1083,6.9875,Filler,Nonword,Phonological,NA
L2,L2_14,C,resealable,1,1598,7.3765,Critical,Word,NonConstituent,Left
L2,L2_14,C,reattachable,1,963,6.8701,Critical,Word,Unrelated,Left
L2,L2_14,C,ocservatory,1,878,6.7776,Filler,Nonword,Phonological,NA
L2,L2_14,C,reobtainable,1,922,6.8265,Critical,Word,Constituent,Left
L2,L2_14,C,categerize,0,829,6.7202,Filler,Nonword,Phonological,NA
L2,L2_14,C,pevelopment,1,641,6.4630,Filler,Nonword,Phonological,NA
L2,L2_14,C,resellable,1,1422,7.2598,Critical,Word,Unrelated,Left
L2,L2_14,C,unthankful,1,975,6.8824,Critical,Word,Unrelated,Right
L2,L2_16,E,unresentful,0,1023,6.9305,Critical,Word,Constituent,Right
L2,L2_16,E,fersistent,1,1420,7.2584,Filler,Nonword,Phonological,NA
L2,L2_16,E,tublicize,0,0,,Filler,Nonword,Phonological,NA
L2,L2_16,E,bejection,0,1941,7.5710,Filler,Nonword,Unrelated,NA
L2,L2_16,E,tegislature,0,1485,7.3032,Filler,Nonword,Unrelated,NA
L2,L2_16,E,reobtainable,0,882,6.7822,Critical,Word,Unrelated,Left
L2,L2_16,E,reusable,1,1138,7.0370,Critical,Word,Unrelated,Left
L2,L2_16,E,unbreakable,1,1023,6.9305,Critical,Word,Unrelated,Right
L2,L2_16,E,merformance,1,1245,7.1269,Filler,Nonword,Unrelated,NA
L2,L2_16,E,feltowship,1,1219,7.1058,Filler,Nonword,Phonological,NA
L2,L2_16,E,fisterhood,0,1031,6.9383,Filler,Nonword,Unrelated,NA
L2,L2_16,E,tonfinement,0,1129,7.0291,Filler,Nonword,Phonological,NA
L2,L2_16,E,elastecity,0,1121,7.0220,Filler,Nonword,Phonological,NA
L2,L2_16,E,untruthful,1,949,6.8554,Critical,Word,Unrelated,Right
L2,L2_16,E,bederalism,0,1291,7.1632,Filler,Nonword,Phonological,NA
L2,L2_16,E,hontractor,1,1222,7.1082,Filler,Nonword,Phonological,NA
L2,L2_16,E,emuivalence,0,1123,7.0238,Filler,Nonword,Unrelated,NA
L2,L2_16,E,uneventful,1,1190,7.0817,Critical,Word,Constituent,Right
L2,L2_16,E,unwariness,0,890,6.7912,Critical,Word,Unrelated,Left
L2,L2_16,E,matherhood,1,1027,6.9344,Filler,Nonword,Phonological,NA
L2,L2_16,E,journelist,0,1061,6.9670,Filler,Nonword,Unrelated,NA
L2,L2_16,E,letirement,0,1204,7.0934,Filler,Nonword,Unrelated,NA
L2,L2_16,E,acceleration,1,942,6.8480,Filler,Word,Semantic,NA
L2,L2_16,E,unhappiness,1,1346,7.2049,Critical,Word,Constituent,Left
L2,L2_16,E,reterminism,0,1361,7.2160,Filler,Nonword,Phonological,NA
L2,L2_16,E,untouchable,1,1359,7.2145,Critical,Word,Unrelated,Right
L2,L2_16,E,unclearness,0,1381,7.2306,Critical,Word,NonConstituent,Left
L2,L2_16,E,botherhood,1,1507,7.3179,Filler,Nonword,Phonological,NA
L2,L2_16,E,department,1,1091,6.9948,Filler,Word,Phonological,NA
L2,L2_16,E,pevelopment,1,1160,7.0562,Filler,Nonword,Phonological,NA
L2,L2_16,E,tranquallity,0,1692,7.4337,Filler,Nonword,Unrelated,NA
L2,L2_16,E,reattachable,0,1110,7.0121,Critical,Word,NonConstituent,Left
L2,L2_16,E,bictimize,1,1381,7.2306,Filler,Nonword,Phonological,NA
L2,L2_16,E,rehydratable,1,1491,7.3072,Critical,Word,NonConstituent,Left
L2,L2_16,E,innovakive,1,1069,6.9745,Filler,Nonword,Unrelated,NA
L2,L2_16,E,banoshment,1,917,6.8211,Filler,Nonword,Phonological,NA
L2,L2_16,E,vechanize,0,965,6.8721,Filler,Nonword,Phonological,NA
L2,L2_16,E,impediment,1,1257,7.1365,Filler,Word,Semantic,NA
L2,L2_16,E,unreadable,1,1165,7.0605,Critical,Word,Constituent,Right
L2,L2_16,E,teasurement,1,1459,7.2855,Filler,Nonword,Phonological,NA
L2,L2_16,E,resealable,1,1552,7.3473,Critical,Word,Constituent,Left
L2,L2_16,E,property,1,1206,7.0951,Filler,Word,Phonological,NA
L2,L2_16,E,supplement,0,1788,7.4889,Filler,Word,Phonological,NA
L2,L2_16,E,pastionless,1,1885,7.5417,Filler,Nonword,Unrelated,NA
L2,L2_16,E,gepression,0,1182,7.0750,Filler,Nonword,Unrelated,NA
L2,L2_16,E,capotalist,1,1512,7.3212,Filler,Nonword,Unrelated,NA
L2,L2_16,E,megulation,1,1223,7.1091,Filler,Nonword,Phonological,NA
L2,L2_16,E,studious,1,1348,7.2064,Filler,Word,Phonological,NA
L2,L2_16,E,unthankful,0,1311,7.1785,Critical,Word,Constituent,Right
L2,L2_16,E,unripeness,0,1080,6.9847,Critical,Word,Constituent,Left
L2,L2_16,E,lengthwise,1,1332,7.1944,Filler,Nonword,Phonological,NA
L2,L2_16,E,ocservatory,1,1027,6.9344,Filler,Nonword,Phonological,NA
L2,L2_16,E,intentional,1,842,6.7358,Filler,Word,Semantic,NA
L2,L2_16,E,original,1,1024,6.9315,Filler,Word,Semantic,NA
L2,L2_16,E,difficalty,1,1001,6.9088,Filler,Nonword,Unrelated,NA
L2,L2_16,E,resellable,1,1211,7.0992,Critical,Word,NonConstituent,Left
L2,L2_16,E,reclosable,0,1370,7.2226,Critical,Word,Unrelated,Left
L2,L2_16,E,hospitality,1,1045,6.9518,Filler,Word,Phonological,NA
L2,L2_16,E,unholiness,0,993,6.9007,Critical,Word,NonConstituent,Left
L2,L2_16,E,stewirdship,1,1565,7.3556,Filler,Nonword,Unrelated,NA
L2,L2_16,E,rospitalize,0,0,,Filler,Nonword,Unrelated,NA
L2,L2_16,E,darenthood,1,1240,7.1229,Filler,Nonword,Phonological,NA
L2,L2_16,E,unavoidable,1,1058,6.9641,Critical,Word,Constituent,Right
L2,L2_16,E,unkindness,0,1435,7.2689,Critical,Word,Unrelated,Left
L2,L2_16,E,cegression,1,1175,7.0690,Filler,Nonword,Phonological,NA
L2,L2_16,E,iddustrious,1,1205,7.0942,Filler,Nonword,Unrelated,NA
L2,L2_16,E,shiendship,1,1479,7.2991,Filler,Nonword,Phonological,NA
L2,L2_16,E,crofessional,1,1630,7.3963,Filler,Nonword,Unrelated,NA
L2,L2_16,E,gategorical,0,1940,7.5704,Filler,Nonword,Unrelated,NA
L2,L2_16,E,rationalist,1,972,6.8794,Filler,Word,Phonological,NA
L2,L2_16,E,gresidential,1,1511,7.3205,Filler,Nonword,Unrelated,NA
L2,L2_16,E,candidacy,1,1364,7.2182,Filler,Word,Phonological,NA
L2,L2_16,E,literary,1,828,6.7190,Filler,Word,Phonological,NA
L2,L2_16,E,university,1,637,6.4568,Filler,Word,Semantic,NA
L2,L2_16,E,megardless,1,1284,7.1577,Filler,Nonword,Phonological,NA
L2,L2_16,E,haturalism,1,1152,7.0493,Filler,Nonword,Unrelated,NA
L2,L2_16,E,embarrassment,1,1208,7.0967,Filler,Word,Semantic,NA
L2,L2_16,E,specificity,1,1484,7.3025,Filler,Word,Semantic,NA
L2,L2_16,E,undeniable,1,968,6.8752,Critical,Word,Constituent,Right
L2,L2_16,E,categerize,1,1446,7.2766,Filler,Nonword,Phonological,NA
L2,L2_16,E,unsharpness,1,1513,7.3218,Critical,Word,NonConstituent,Left
L2,L2_16,E,unmovable,1,1162,7.0579,Critical,Word,Unrelated,Right
L2,L2_16,E,danufacturer,1,1286,7.1593,Filler,Nonword,Unrelated,NA
L2,L2_16,E,veclaration,1,1746,7.4651,Filler,Nonword,Unrelated,NA
L2,L2_16,E,accentuation,1,1083,6.9875,Filler,Word,Semantic,NA
L2,L2_16,E,entertainer,0,1923,7.5616,Filler,Word,Phonological,NA
L2,L2_16,E,unawareness,1,1193,7.0842,Critical,Word,Constituent,Left
L2,L2_16,E,termination,1,974,6.8814,Filler,Word,Semantic,NA
L2,L2_16,E,adsurdly,0,1133,7.0326,Filler,Nonword,Unrelated,NA
L2,L2_16,E,unskillful,0,1523,7.3284,Critical,Word,Unrelated,Right
L2,L2_16,E,mitigation,1,1255,7.1349,Filler,Word,Semantic,NA
L2,L2_16,E,uncleverness,1,1825,7.5093,Critical,Word,Unrelated,Left
L2,L2_16,E,ahvertiser,1,1225,7.1107,Filler,Nonword,Phonological,NA
L2,L2_16,E,rumiliation,1,964,6.8711,Filler,Nonword,Unrelated,NA
L2,L2_16,E,frosperous,1,877,6.7765,Filler,Nonword,Phonological,NA
L2,L2_16,E,electricity,1,1158,7.0544,Filler,Word,Phonological,NA
L2,L2_16,E,recomputable,1,1389,7.2363,Critical,Word,Constituent,Left
L2,L2_16,E,readjustable,1,1390,7.2371,Critical,Word,Constituent,Left
L2,L2_16,E,nistributor,1,917,6.8211,Filler,Nonword,Unrelated,NA
L2,L2_16,E,ungraceful,1,1270,7.1468,Critical,Word,Unrelated,Right
L2,L2_17,F,unripeness,0,1059,6.9651,Critical,Word,NonConstituent,Left
L2,L2_17,F,ahvertiser,1,736,6.6012,Filler,Nonword,Phonological,NA
L2,L2_17,F,capotalist,1,779,6.6580,Filler,Nonword,Unrelated,NA
L2,L2_17,F,gresidential,1,940,6.8459,Filler,Nonword,Unrelated,NA
L2,L2_17,F,frosperous,1,1137,7.0361,Filler,Nonword,Phonological,NA
L2,L2_17,F,darenthood,1,1093,6.9967,Filler,Nonword,Phonological,NA
L2,L2_17,F,unresentful,0,0,,Critical,Word,Constituent,Right
L2,L2_17,F,reobtainable,1,1900,7.5496,Critical,Word,Constituent,Left
L2,L2_17,F,intentional,1,1079,6.9838,Filler,Word,Semantic,NA
L2,L2_17,F,bejection,1,1097,7.0003,Filler,Nonword,Unrelated,NA
L2,L2_17,F,rationalist,1,910,6.8134,Filler,Word,Phonological,NA
L2,L2_17,F,matherhood,1,989,6.8967,Filler,Nonword,Phonological,NA
L2,L2_17,F,gepression,1,966,6.8732,Filler,Nonword,Unrelated,NA
L2,L2_17,F,elastecity,1,850,6.7452,Filler,Nonword,Phonological,NA
L2,L2_17,F,difficalty,1,792,6.6746,Filler,Nonword,Unrelated,NA
L2,L2_17,F,unclearness,0,1423,7.2605,Critical,Word,Unrelated,Left
L2,L2_17,F,bictimize,1,896,6.7979,Filler,Nonword,Phonological,NA
L2,L2_17,F,unwariness,1,1518,7.3251,Critical,Word,Constituent,Left
L2,L2_17,F,haturalism,1,855,6.7511,Filler,Nonword,Unrelated,NA
L2,L2_17,F,unavoidable,1,1178,7.0716,Critical,Word,Constituent,Right
L2,L2_17,F,rospitalize,1,1110,7.0121,Filler,Nonword,Unrelated,NA
L2,L2_17,F,specificity,1,1435,7.2689,Filler,Word,Semantic,NA
L2,L2_17,F,pastionless,1,1278,7.1531,Filler,Nonword,Unrelated,NA
L2,L2_17,F,ocservatory,1,873,6.7719,Filler,Nonword,Phonological,NA
L2,L2_17,F,literary,1,929,6.8341,Filler,Word,Phonological,NA
L2,L2_17,F,untruthful,1,1292,7.1639,Critical,Word,Unrelated,Right
L2,L2_17,F,original,1,774,6.6516,Filler,Word,Semantic,NA
L2,L2_17,F,unholiness,1,984,6.8916,Critical,Word,Unrelated,Left
L2,L2_17,F,megulation,1,899,6.8013,Filler,Nonword,Phonological,NA
L2,L2_17,F,reclosable,1,1252,7.1325,Critical,Word,Constituent,Left
L2,L2_17,F,uncleverness,1,1599,7.3771,Critical,Word,Constituent,Left
L2,L2_17,F,unreadable,1,967,6.8742,Critical,Word,Constituent,Right
L2,L2_17,F,readjustable,1,1556,7.3499,Critical,Word,NonConstituent,Left
L2,L2_17,F,embarrassment,1,1176,7.0699,Filler,Word,Semantic,NA
L2,L2_17,F,tegislature,1,976,6.8835,Filler,Nonword,Unrelated,NA
L2,L2_17,F,shiendship,1,1287,7.1601,Filler,Nonword,Phonological,NA
L2,L2_17,F,hontractor,1,872,6.7708,Filler,Nonword,Phonological,NA
L2,L2_17,F,gategorical,1,1202,7.0917,Filler,Nonword,Unrelated,NA
L2,L2_17,F,ungraceful,1,1186,7.0783,Critical,Word,Unrelated,Right
L2,L2_17,F,vechanize,1,798,6.6821,Filler,Nonword,Phonological,NA
L2,L2_17,F,tublicize,1,799,6.6834,Filler,Nonword,Phonological,NA
L2,L2_17,F,accentuation,1,1330,7.1929,Filler,Word,Semantic,NA
L2,L2_17,F,teasurement,1,777,6.6554,Filler,Nonword,Phonological,NA
L2,L2_17,F,reattachable,1,1149,7.0466,Critical,Word,Unrelated,Left
L2,L2_17,F,electricity,1,1044,6.9508,Filler,Word,Phonological,NA
L2,L2_17,F,untouchable,1,1126,7.0264,Critical,Word,Unrelated,Right
L2,L2_17,F,innovakive,1,1049,6.9556,Filler,Nonword,Unrelated,NA
L2,L2_17,F,pevelopment,1,903,6.8057,Filler,Nonword,Phonological,NA
L2,L2_17,F,stewirdship,1,1296,7.1670,Filler,Nonword,Unrelated,NA
L2,L2_17,F,categerize,1,1379,7.2291,Filler,Nonword,Phonological,NA
L2,L2_17,F,entertainer,1,986,6.8937,Filler,Word,Phonological,NA
L2,L2_17,F,rehydratable,0,1310,7.1778,Critical,Word,Unrelated,Left
L2,L2_17,F,property,1,1499,7.3126,Filler,Word,Phonological,NA
L2,L2_17,F,banoshment,1,874,6.7731,Filler,Nonword,Phonological,NA
L2,L2_17,F,recomputable,1,923,6.8276,Critical,Word,NonConstituent,Left
L2,L2_17,F,fersistent,1,708,6.5624,Filler,Nonword,Phonological,NA
L2,L2_17,F,adsurdly,1,1481,7.3005,Filler,Nonword,Unrelated,NA
L2,L2_17,F,bederalism,1,696,6.5453,Filler,Nonword,Phonological,NA
L2,L2_17,F,studious,0,891,6.7923,Filler,Word,Phonological,NA
L2,L2_17,F,fisterhood,1,931,6.8363,Filler,Nonword,Unrelated,NA
L2,L2_17,F,letirement,1,1181,7.0741,Filler,Nonword,Unrelated,NA
L2,L2_17,F,crofessional,1,909,6.8123,Filler,Nonword,Unrelated,NA
L2,L2_17,F,candidacy,1,1494,7.3092,Filler,Word,Phonological,NA
L2,L2_17,F,resellable,1,1670,7.4206,Critical,Word,Unrelated,Left
L2,L2_17,F,feltowship,1,788,6.6695,Filler,Nonword,Phonological,NA
L2,L2_17,F,hospitality,1,961,6.8680,Filler,Word,Phonological,NA
L2,L2_17,F,veclaration,1,1533,7.3350,Filler,Nonword,Unrelated,NA
L2,L2_17,F,university,1,947,6.8533,Filler,Word,Semantic,NA
L2,L2_17,F,botherhood,1,1288,7.1608,Filler,Nonword,Phonological,NA
L2,L2_17,F,tonfinement,1,872,6.7708,Filler,Nonword,Phonological,NA
L2,L2_17,F,unhappiness,1,966,6.8732,Critical,Word,NonConstituent,Left
L2,L2_17,F,department,1,1432,7.2668,Filler,Word,Phonological,NA
L2,L2_17,F,supplement,1,986,6.8937,Filler,Word,Phonological,NA
L2,L2_17,F,megardless,1,847,6.7417,Filler,Nonword,Phonological,NA
L2,L2_17,F,danufacturer,1,936,6.8416,Filler,Nonword,Unrelated,NA
L2,L2_17,F,unmovable,1,1191,7.0825,Critical,Word,Unrelated,Right
L2,L2_17,F,impediment,1,1029,6.9363,Filler,Word,Semantic,NA
L2,L2_17,F,termination,1,1122,7.0229,Filler,Word,Semantic,NA
L2,L2_17,F,iddustrious,1,737,6.6026,Filler,Nonword,Unrelated,NA
L2,L2_17,F,mitigation,1,1129,7.0291,Filler,Word,Semantic,NA
L2,L2_17,F,journelist,1,855,6.7511,Filler,Nonword,Unrelated,NA
L2,L2_17,F,unkindness,1,1248,7.1293,Critical,Word,Constituent,Left
L2,L2_17,F,unthankful,1,1322,7.1869,Critical,Word,Constituent,Right
L2,L2_17,F,reusable,1,816,6.7044,Critical,Word,Constituent,Left
L2,L2_17,F,acceleration,1,928,6.8330,Filler,Word,Semantic,NA
L2,L2_17,F,unawareness,1,1175,7.0690,Critical,Word,NonConstituent,Left
L2,L2_17,F,cegression,1,744,6.6120,Filler,Nonword,Phonological,NA
L2,L2_17,F,tranquallity,1,1202,7.0917,Filler,Nonword,Unrelated,NA
L2,L2_17,F,emuivalence,1,1452,7.2807,Filler,Nonword,Unrelated,NA
L2,L2_17,F,uneventful,1,1027,6.9344,Critical,Word,Constituent,Right
L2,L2_17,F,lengthwise,0,1285,7.1585,Filler,Nonword,Phonological,NA
L2,L2_17,F,reterminism,1,967,6.8742,Filler,Nonword,Phonological,NA
L2,L2_17,F,merformance,1,1057,6.9632,Filler,Nonword,Unrelated,NA
L2,L2_17,F,unsharpness,0,1771,7.4793,Critical,Word,Unrelated,Left
L2,L2_17,F,unbreakable,1,929,6.8341,Critical,Word,Unrelated,Right
L2,L2_17,F,nistributor,1,1020,6.9276,Filler,Nonword,Unrelated,NA
L2,L2_17,F,undeniable,1,1140,7.0388,Critical,Word,Constituent,Right
L2,L2_17,F,resealable,1,1427,7.2633,Critical,Word,NonConstituent,Left
L2,L2_17,F,unskillful,1,1566,7.3563,Critical,Word,Unrelated,Right
L2,L2_17,F,rumiliation,1,870,6.7685,Filler,Nonword,Unrelated,NA
L2,L2_18,A,unholiness,0,1673,7.4224,Critical,Word,Constituent,Left
L2,L2_18,A,danufacturer,1,1300,7.1701,Filler,Nonword,Unrelated,NA
L2,L2_18,A,intentional,1,928,6.8330,Filler,Word,Semantic,NA
L2,L2_18,A,innovakive,1,1024,6.9315,Filler,Nonword,Unrelated,NA
L2,L2_18,A,pevelopment,1,928,6.8330,Filler,Nonword,Phonological,NA
L2,L2_18,A,stewirdship,1,1191,7.0825,Filler,Nonword,Unrelated,NA
L2,L2_18,A,untruthful,1,1125,7.0255,Critical,Word,Constituent,Right
L2,L2_18,A,electricity,1,1522,7.3278,Filler,Word,Phonological,NA
L2,L2_18,A,pastionless,0,0,,Filler,Nonword,Unrelated,NA
L2,L2_18,A,crofessional,0,952,6.8586,Filler,Nonword,Unrelated,NA
L2,L2_18,A,vechanize,0,1139,7.0379,Filler,Nonword,Phonological,NA
L2,L2_18,A,shiendship,1,924,6.8287,Filler,Nonword,Phonological,NA
L2,L2_18,A,resellable,0,798,6.6821,Critical,Word,Constituent,Left
L2,L2_18,A,teasurement,0,805,6.6908,Filler,Nonword,Phonological,NA
L2,L2_18,A,hontractor,1,601,6.3986,Filler,Nonword,Phonological,NA
L2,L2_18,A,bictimize,1,596,6.3902,Filler,Nonword,Phonological,NA
L2,L2_18,A,frosperous,1,619,6.4281,Filler,Nonword,Phonological,NA
L2,L2_18,A,supplement,1,523,6.2596,Filler,Word,Phonological,NA
L2,L2_18,A,unthankful,1,488,6.1903,Critical,Word,Unrelated,Right
L2,L2_18,A,letirement,1,1127,7.0273,Filler,Nonword,Unrelated,NA
L2,L2_18,A,tonfinement,0,658,6.4892,Filler,Nonword,Phonological,NA
L2,L2_18,A,unawareness,1,765,6.6399,Critical,Word,Unrelated,Left
L2,L2_18,A,fisterhood,1,907,6.8101,Filler,Nonword,Unrelated,NA
L2,L2_18,A,reattachable,1,859,6.7558,Critical,Word,Constituent,Left
L2,L2_18,A,unclearness,1,705,6.5582,Critical,Word,Constituent,Left
L2,L2_18,A,banoshment,1,655,6.4846,Filler,Nonword,Phonological,NA
L2,L2_18,A,original,1,819,6.7081,Filler,Word,Semantic,NA
L2,L2_18,A,iddustrious,1,738,6.6039,Filler,Nonword,Unrelated,NA
L2,L2_18,A,rehydratable,0,791,6.6733,Critical,Word,Constituent,Left
L2,L2_18,A,accentuation,1,618,6.4265,Filler,Word,Semantic,NA
L2,L2_18,A,readjustable,1,756,6.6280,Critical,Word,Unrelated,Left
L2,L2_18,A,elastecity,0,696,6.5453,Filler,Nonword,Phonological,NA
L2,L2_18,A,emuivalence,1,643,6.4661,Filler,Nonword,Unrelated,NA
L2,L2_18,A,bederalism,1,894,6.7957,Filler,Nonword,Phonological,NA
L2,L2_18,A,gresidential,0,854,6.7499,Filler,Nonword,Unrelated,NA
L2,L2_18,A,gepression,1,806,6.6921,Filler,Nonword,Unrelated,NA
L2,L2_18,A,untouchable,1,776,6.6542,Critical,Word,Constituent,Right
L2,L2_18,A,unkindness,1,687,6.5323,Critical,Word,NonConstituent,Left
L2,L2_18,A,specificity,0,931,6.8363,Filler,Word,Semantic,NA
L2,L2_18,A,mitigation,1,744,6.6120,Filler,Word,Semantic,NA
L2,L2_18,A,termination,1,726,6.5876,Filler,Word,Semantic,NA
L2,L2_18,A,lengthwise,1,1019,6.9266,Filler,Nonword,Phonological,NA
L2,L2_18,A,unresentful,1,770,6.6464,Critical,Word,Unrelated,Right
L2,L2_18,A,unbreakable,1,723,6.5834,Critical,Word,Constituent,Right
L2,L2_18,A,impediment,0,683,6.5265,Filler,Word,Semantic,NA
L2,L2_18,A,uneventful,1,916,6.8200,Critical,Word,Unrelated,Right
L2,L2_18,A,hospitality,1,1038,6.9451,Filler,Word,Phonological,NA
L2,L2_18,A,feltowship,1,941,6.8469,Filler,Nonword,Phonological,NA
L2,L2_18,A,merformance,1,1033,6.9402,Filler,Nonword,Unrelated,NA
L2,L2_18,A,ungraceful,1,738,6.6039,Critical,Word,Constituent,Right
L2,L2_18,A,categerize,1,890,6.7912,Filler,Nonword,Phonological,NA
L2,L2_18,A,unsharpness,1,995,6.9027,Critical,Word,Constituent,Left
L2,L2_18,A,reusable,1,907,6.8101,Critical,Word,NonConstituent,Left
L2,L2_18,A,capotalist,1,780,6.6593,Filler,Nonword,Unrelated,NA
L2,L2_18,A,unmovable,1,737,6.6026,Critical,Word,Constituent,Right
L2,L2_18,A,megardless,1,716,6.5737,Filler,Nonword,Phonological,NA
L2,L2_18,A,cegression,0,1093,6.9967,Filler,Nonword,Phonological,NA
L2,L2_18,A,haturalism,1,863,6.7604,Filler,Nonword,Unrelated,NA
L2,L2_18,A,unripeness,0,1008,6.9157,Critical,Word,Unrelated,Left
L2,L2_18,A,tranquallity,0,1439,7.2717,Filler,Nonword,Unrelated,NA
L2,L2_18,A,uncleverness,0,1328,7.1914,Critical,Word,NonConstituent,Left
L2,L2_18,A,studious,0,1196,7.0867,Filler,Word,Phonological,NA
L2,L2_18,A,recomputable,1,1865,7.5310,Critical,Word,Unrelated,Left
L2,L2_18,A,property,1,1062,6.9679,Filler,Word,Phonological,NA
L2,L2_18,A,reobtainable,1,982,6.8896,Critical,Word,NonConstituent,Left
L2,L2_18,A,botherhood,0,1157,7.0536,Filler,Nonword,Phonological,NA
L2,L2_18,A,unreadable,1,1026,6.9334,Critical,Word,Unrelated,Right
L2,L2_18,A,entertainer,0,1233,7.1172,Filler,Word,Phonological,NA
L2,L2_18,A,ahvertiser,1,1880,7.5390,Filler,Nonword,Phonological,NA
L2,L2_18,A,unskillful,1,882,6.7822,Critical,Word,Constituent,Right
L2,L2_18,A,adsurdly,1,1536,7.3369,Filler,Nonword,Unrelated,NA
L2,L2_18,A,unavoidable,1,1508,7.3185,Critical,Word,Unrelated,Right
L2,L2_18,A,gategorical,1,1114,7.0157,Filler,Nonword,Unrelated,NA
L2,L2_18,A,department,1,1121,7.0220,Filler,Word,Phonological,NA
L2,L2_18,A,candidacy,0,1148,7.0458,Filler,Word,Phonological,NA
L2,L2_18,A,darenthood,1,981,6.8886,Filler,Nonword,Phonological,NA
L2,L2_18,A,reclosable,0,1418,7.2570,Critical,Word,NonConstituent,Left
L2,L2_18,A,acceleration,1,1064,6.9698,Filler,Word,Semantic,NA
L2,L2_18,A,unwariness,0,1178,7.0716,Critical,Word,NonConstituent,Left
L2,L2_18,A,reterminism,1,1900,7.5496,Filler,Nonword,Phonological,NA
L2,L2_18,A,bejection,1,1198,7.0884,Filler,Nonword,Unrelated,NA
L2,L2_18,A,difficalty,1,1259,7.1381,Filler,Nonword,Unrelated,NA
L2,L2_18,A,rospitalize,1,1380,7.2298,Filler,Nonword,Unrelated,NA
L2,L2_18,A,tegislature,0,1054,6.9603,Filler,Nonword,Unrelated,NA
L2,L2_18,A,megulation,1,1240,7.1229,Filler,Nonword,Phonological,NA
L2,L2_18,A,university,1,1043,6.9499,Filler,Word,Semantic,NA
L2,L2_18,A,rumiliation,0,1047,6.9537,Filler,Nonword,Unrelated,NA
L2,L2_18,A,journelist,0,905,6.8079,Filler,Nonword,Unrelated,NA
L2,L2_18,A,matherhood,0,0,,Filler,Nonword,Phonological,NA
L2,L2_18,A,tublicize,1,1126,7.0264,Filler,Nonword,Phonological,NA
L2,L2_18,A,fersistent,1,1367,7.2204,Filler,Nonword,Phonological,NA
L2,L2_18,A,literary,1,1253,7.1333,Filler,Word,Phonological,NA
L2,L2_18,A,undeniable,1,1470,7.2930,Critical,Word,Unrelated,Right
L2,L2_18,A,ocservatory,1,1262,7.1405,Filler,Nonword,Phonological,NA
L2,L2_18,A,resealable,0,1424,7.2612,Critical,Word,Unrelated,Left
L2,L2_18,A,unhappiness,1,1760,7.4731,Critical,Word,Unrelated,Left
L2,L2_18,A,embarrassment,1,1445,7.2759,Filler,Word,Semantic,NA
L2,L2_18,A,rationalist,1,940,6.8459,Filler,Word,Phonological,NA
L2,L2_18,A,nistributor,1,950,6.8565,Filler,Nonword,Unrelated,NA
L2,L2_18,A,veclaration,0,1883,7.5406,Filler,Nonword,Unrelated,NA
L2,L2_19,B,crofessional,1,844,6.7382,Filler,Nonword,Unrelated,NA
L2,L2_19,B,ahvertiser,1,600,6.3969,Filler,Nonword,Phonological,NA
L2,L2_19,B,bederalism,1,1015,6.9226,Filler,Nonword,Phonological,NA
L2,L2_19,B,termination,1,796,6.6796,Filler,Word,Semantic,NA
L2,L2_19,B,rationalist,1,1192,7.0834,Filler,Word,Phonological,NA
L2,L2_19,B,tranquallity,0,1081,6.9856,Filler,Nonword,Unrelated,NA
L2,L2_19,B,reattachable,0,1719,7.4495,Critical,Word,NonConstituent,Left
L2,L2_19,B,bictimize,1,1510,7.3199,Filler,Nonword,Phonological,NA
L2,L2_19,B,unawareness,1,1134,7.0335,Critical,Word,Constituent,Left
L2,L2_19,B,nistributor,1,725,6.5862,Filler,Nonword,Unrelated,NA
L2,L2_19,B,candidacy,0,945,6.8512,Filler,Word,Phonological,NA
L2,L2_19,B,reterminism,0,0,,Filler,Nonword,Phonological,NA
L2,L2_19,B,readjustable,0,0,,Critical,Word,Constituent,Left
L2,L2_19,B,unskillful,1,1296,7.1670,Critical,Word,Constituent,Right
L2,L2_19,B,unavoidable,1,836,6.7286,Critical,Word,Unrelated,Right
L2,L2_19,B,gepression,1,862,6.7593,Filler,Nonword,Unrelated,NA
L2,L2_19,B,supplement,1,786,6.6670,Filler,Word,Phonological,NA
L2,L2_19,B,tonfinement,1,925,6.8298,Filler,Nonword,Phonological,NA
L2,L2_19,B,unholiness,0,981,6.8886,Critical,Word,NonConstituent,Left
L2,L2_19,B,stewirdship,0,0,,Filler,Nonword,Unrelated,NA
L2,L2_19,B,department,1,630,6.4457,Filler,Word,Phonological,NA
L2,L2_19,B,botherhood,0,909,6.8123,Filler,Nonword,Phonological,NA
L2,L2_19,B,ocservatory,1,1217,7.1041,Filler,Nonword,Phonological,NA
